id,left,top,right,bottom,row_index,col_index,id_2,geometry
963.0,250493.21380677065,317278.41320759384,250508.21380677065,317263.41320759384,2.0,16.0,1,"POLYGON ((250508.2138067707 317278.4132075938, 250508.2138067707 317263.4132075938, 250493.2138067707 317263.4132075938, 250493.2138067707 317278.4132075938, 250508.2138067707 317278.4132075938))"
943.0,250478.21380677065,316678.41320759384,250493.21380677065,316663.41320759384,42.0,15.0,1,"POLYGON ((250493.2138067707 316678.4132075938, 250493.2138067707 316663.4132075938, 250478.2138067707 316663.4132075938, 250478.2138067707 316678.4132075938, 250493.2138067707 316678.4132075938))"
944.0,250478.21380677065,316663.41320759384,250493.21380677065,316648.41320759384,43.0,15.0,1,"POLYGON ((250493.2138067707 316663.4132075938, 250493.2138067707 316648.4132075938, 250478.2138067707 316648.4132075938, 250478.2138067707 316663.4132075938, 250493.2138067707 316663.4132075938))"
941.0,250478.21380677065,316708.41320759384,250493.21380677065,316693.41320759384,40.0,15.0,1,"POLYGON ((250493.2138067707 316708.4132075938, 250493.2138067707 316693.4132075938, 250478.2138067707 316693.4132075938, 250478.2138067707 316708.4132075938, 250493.2138067707 316708.4132075938))"
942.0,250478.21380677065,316693.41320759384,250493.21380677065,316678.41320759384,41.0,15.0,1,"POLYGON ((250493.2138067707 316693.4132075938, 250493.2138067707 316678.4132075938, 250478.2138067707 316678.4132075938, 250478.2138067707 316693.4132075938, 250493.2138067707 316693.4132075938))"
947.0,250478.21380677065,316618.41320759384,250493.21380677065,316603.41320759384,46.0,15.0,1,"POLYGON ((250493.2138067707 316618.4132075938, 250493.2138067707 316603.4132075938, 250478.2138067707 316603.4132075938, 250478.2138067707 316618.4132075938, 250493.2138067707 316618.4132075938))"
948.0,250478.21380677065,316603.41320759384,250493.21380677065,316588.41320759384,47.0,15.0,1,"POLYGON ((250493.2138067707 316603.4132075938, 250493.2138067707 316588.4132075938, 250478.2138067707 316588.4132075938, 250478.2138067707 316603.4132075938, 250493.2138067707 316603.4132075938))"
945.0,250478.21380677065,316648.41320759384,250493.21380677065,316633.41320759384,44.0,15.0,1,"POLYGON ((250493.2138067707 316648.4132075938, 250493.2138067707 316633.4132075938, 250478.2138067707 316633.4132075938, 250478.2138067707 316648.4132075938, 250493.2138067707 316648.4132075938))"
946.0,250478.21380677065,316633.41320759384,250493.21380677065,316618.41320759384,45.0,15.0,1,"POLYGON ((250493.2138067707 316633.4132075938, 250493.2138067707 316618.4132075938, 250478.2138067707 316618.4132075938, 250478.2138067707 316633.4132075938, 250493.2138067707 316633.4132075938))"
935.0,250478.21380677065,316798.41320759384,250493.21380677065,316783.41320759384,34.0,15.0,1,"POLYGON ((250493.2138067707 316798.4132075938, 250493.2138067707 316783.4132075938, 250478.2138067707 316783.4132075938, 250478.2138067707 316798.4132075938, 250493.2138067707 316798.4132075938))"
936.0,250478.21380677065,316783.41320759384,250493.21380677065,316768.41320759384,35.0,15.0,1,"POLYGON ((250493.2138067707 316783.4132075938, 250493.2138067707 316768.4132075938, 250478.2138067707 316768.4132075938, 250478.2138067707 316783.4132075938, 250493.2138067707 316783.4132075938))"
933.0,250478.21380677065,316828.41320759384,250493.21380677065,316813.41320759384,32.0,15.0,1,"POLYGON ((250493.2138067707 316828.4132075938, 250493.2138067707 316813.4132075938, 250478.2138067707 316813.4132075938, 250478.2138067707 316828.4132075938, 250493.2138067707 316828.4132075938))"
934.0,250478.21380677065,316813.41320759384,250493.21380677065,316798.41320759384,33.0,15.0,1,"POLYGON ((250493.2138067707 316813.4132075938, 250493.2138067707 316798.4132075938, 250478.2138067707 316798.4132075938, 250478.2138067707 316813.4132075938, 250493.2138067707 316813.4132075938))"
939.0,250478.21380677065,316738.41320759384,250493.21380677065,316723.41320759384,38.0,15.0,1,"POLYGON ((250493.2138067707 316738.4132075938, 250493.2138067707 316723.4132075938, 250478.2138067707 316723.4132075938, 250478.2138067707 316738.4132075938, 250493.2138067707 316738.4132075938))"
940.0,250478.21380677065,316723.41320759384,250493.21380677065,316708.41320759384,39.0,15.0,1,"POLYGON ((250493.2138067707 316723.4132075938, 250493.2138067707 316708.4132075938, 250478.2138067707 316708.4132075938, 250478.2138067707 316723.4132075938, 250493.2138067707 316723.4132075938))"
937.0,250478.21380677065,316768.41320759384,250493.21380677065,316753.41320759384,36.0,15.0,1,"POLYGON ((250493.2138067707 316768.4132075938, 250493.2138067707 316753.4132075938, 250478.2138067707 316753.4132075938, 250478.2138067707 316768.4132075938, 250493.2138067707 316768.4132075938))"
938.0,250478.21380677065,316753.41320759384,250493.21380677065,316738.41320759384,37.0,15.0,1,"POLYGON ((250493.2138067707 316753.4132075938, 250493.2138067707 316738.4132075938, 250478.2138067707 316738.4132075938, 250478.2138067707 316753.4132075938, 250493.2138067707 316753.4132075938))"
1027.0,250508.21380677065,317218.41320759384,250523.21380677065,317203.41320759384,6.0,17.0,1,"POLYGON ((250523.2138067707 317218.4132075938, 250523.2138067707 317203.4132075938, 250508.2138067707 317203.4132075938, 250508.2138067707 317218.4132075938, 250523.2138067707 317218.4132075938))"
1058.0,250508.21380677065,316753.41320759384,250523.21380677065,316738.41320759384,37.0,17.0,1,"POLYGON ((250523.2138067707 316753.4132075938, 250523.2138067707 316738.4132075938, 250508.2138067707 316738.4132075938, 250508.2138067707 316753.4132075938, 250523.2138067707 316753.4132075938))"
1059.0,250508.21380677065,316738.41320759384,250523.21380677065,316723.41320759384,38.0,17.0,1,"POLYGON ((250523.2138067707 316738.4132075938, 250523.2138067707 316723.4132075938, 250508.2138067707 316723.4132075938, 250508.2138067707 316738.4132075938, 250523.2138067707 316738.4132075938))"
1057.0,250508.21380677065,316768.41320759384,250523.21380677065,316753.41320759384,36.0,17.0,1,"POLYGON ((250518.8221469527 316768.4132075938, 250523.2138067707 316754.7435040561, 250523.2138067707 316753.4132075938, 250508.2138067707 316753.4132075938, 250508.2138067707 316768.4132075938, 250518.8221469527 316768.4132075938))"
1025.0,250508.21380677065,317248.41320759384,250523.21380677065,317233.41320759384,4.0,17.0,1,"POLYGON ((250523.2138067707 317248.4132075938, 250523.2138067707 317233.4132075938, 250508.2138067707 317233.4132075938, 250508.2138067707 317248.4132075938, 250523.2138067707 317248.4132075938))"
1026.0,250508.21380677065,317233.41320759384,250523.21380677065,317218.41320759384,5.0,17.0,1,"POLYGON ((250523.2138067707 317233.4132075938, 250523.2138067707 317218.4132075938, 250508.2138067707 317218.4132075938, 250508.2138067707 317233.4132075938, 250523.2138067707 317233.4132075938))"
1023.0,250508.21380677065,317278.41320759384,250523.21380677065,317263.41320759384,2.0,17.0,1,"POLYGON ((250523.2138067707 317278.4132075938, 250523.2138067707 317263.4132075938, 250508.2138067707 317263.4132075938, 250508.2138067707 317278.4132075938, 250523.2138067707 317278.4132075938))"
1024.0,250508.21380677065,317263.41320759384,250523.21380677065,317248.41320759384,3.0,17.0,1,"POLYGON ((250523.2138067707 317263.4132075938, 250523.2138067707 317248.4132075938, 250508.2138067707 317248.4132075938, 250508.2138067707 317263.4132075938, 250523.2138067707 317263.4132075938))"
1006.0,250493.21380677065,316633.41320759384,250508.21380677065,316618.41320759384,45.0,16.0,1,"POLYGON ((250508.2138067707 316633.4132075938, 250508.2138067707 316618.4132075938, 250493.2138067707 316618.4132075938, 250493.2138067707 316633.4132075938, 250508.2138067707 316633.4132075938))"
1007.0,250493.21380677065,316618.41320759384,250508.21380677065,316603.41320759384,46.0,16.0,1,"POLYGON ((250508.2138067707 316618.4132075938, 250508.2138067707 316603.4132075938, 250493.2138067707 316603.4132075938, 250493.2138067707 316618.4132075938, 250508.2138067707 316618.4132075938))"
1004.0,250493.21380677065,316663.41320759384,250508.21380677065,316648.41320759384,43.0,16.0,1,"POLYGON ((250508.2138067707 316663.4132075938, 250508.2138067707 316648.4132075938, 250493.2138067707 316648.4132075938, 250493.2138067707 316663.4132075938, 250508.2138067707 316663.4132075938))"
1005.0,250493.21380677065,316648.41320759384,250508.21380677065,316633.41320759384,44.0,16.0,1,"POLYGON ((250508.2138067707 316648.4132075938, 250508.2138067707 316633.4132075938, 250493.2138067707 316633.4132075938, 250493.2138067707 316648.4132075938, 250508.2138067707 316648.4132075938))"
1010.0,250493.21380677065,316573.41320759384,250508.21380677065,316558.41320759384,49.0,16.0,1,"POLYGON ((250508.2138067707 316573.4132075938, 250508.2138067707 316558.4132075938, 250493.2138067707 316558.4132075938, 250493.2138067707 316573.4132075938, 250508.2138067707 316573.4132075938))"
1008.0,250493.21380677065,316603.41320759384,250508.21380677065,316588.41320759384,47.0,16.0,1,"POLYGON ((250508.2138067707 316603.4132075938, 250508.2138067707 316588.4132075938, 250493.2138067707 316588.4132075938, 250493.2138067707 316603.4132075938, 250508.2138067707 316603.4132075938))"
1009.0,250493.21380677065,316588.41320759384,250508.21380677065,316573.41320759384,48.0,16.0,1,"POLYGON ((250508.2138067707 316588.4132075938, 250508.2138067707 316573.4132075938, 250493.2138067707 316573.4132075938, 250493.2138067707 316588.4132075938, 250508.2138067707 316588.4132075938))"
998.0,250493.21380677065,316753.41320759384,250508.21380677065,316738.41320759384,37.0,16.0,1,"POLYGON ((250508.2138067707 316753.4132075938, 250508.2138067707 316738.4132075938, 250493.2138067707 316738.4132075938, 250493.2138067707 316753.4132075938, 250508.2138067707 316753.4132075938))"
999.0,250493.21380677065,316738.41320759384,250508.21380677065,316723.41320759384,38.0,16.0,1,"POLYGON ((250508.2138067707 316738.4132075938, 250508.2138067707 316723.4132075938, 250493.2138067707 316723.4132075938, 250493.2138067707 316738.4132075938, 250508.2138067707 316738.4132075938))"
997.0,250493.21380677065,316768.41320759384,250508.21380677065,316753.41320759384,36.0,16.0,1,"POLYGON ((250508.2138067707 316768.4132075938, 250508.2138067707 316753.4132075938, 250493.2138067707 316753.4132075938, 250493.2138067707 316768.4132075938, 250508.2138067707 316768.4132075938))"
1002.0,250493.21380677065,316693.41320759384,250508.21380677065,316678.41320759384,41.0,16.0,1,"POLYGON ((250508.2138067707 316693.4132075938, 250508.2138067707 316678.4132075938, 250493.2138067707 316678.4132075938, 250493.2138067707 316693.4132075938, 250508.2138067707 316693.4132075938))"
1003.0,250493.21380677065,316678.41320759384,250508.21380677065,316663.41320759384,42.0,16.0,1,"POLYGON ((250508.2138067707 316678.4132075938, 250508.2138067707 316663.4132075938, 250493.2138067707 316663.4132075938, 250493.2138067707 316678.4132075938, 250508.2138067707 316678.4132075938))"
1000.0,250493.21380677065,316723.41320759384,250508.21380677065,316708.41320759384,39.0,16.0,1,"POLYGON ((250508.2138067707 316723.4132075938, 250508.2138067707 316708.4132075938, 250493.2138067707 316708.4132075938, 250493.2138067707 316723.4132075938, 250508.2138067707 316723.4132075938))"
1001.0,250493.21380677065,316708.41320759384,250508.21380677065,316693.41320759384,40.0,16.0,1,"POLYGON ((250508.2138067707 316708.4132075938, 250508.2138067707 316693.4132075938, 250493.2138067707 316693.4132075938, 250493.2138067707 316708.4132075938, 250508.2138067707 316708.4132075938))"
1123.0,250523.21380677065,316678.41320759384,250538.21380677065,316663.41320759384,42.0,18.0,1,"POLYGON ((250538.2138067707 316678.4132075938, 250538.2138067707 316663.4132075938, 250523.2138067707 316663.4132075938, 250523.2138067707 316678.4132075938, 250538.2138067707 316678.4132075938))"
1124.0,250523.21380677065,316663.41320759384,250538.21380677065,316648.41320759384,43.0,18.0,1,"POLYGON ((250538.2138067707 316663.4132075938, 250538.2138067707 316648.4132075938, 250523.2138067707 316648.4132075938, 250523.2138067707 316663.4132075938, 250538.2138067707 316663.4132075938))"
1121.0,250523.21380677065,316708.41320759384,250538.21380677065,316693.41320759384,40.0,18.0,1,"POLYGON ((250538.2138067707 316708.4132075938, 250538.2138067707 316693.4132075938, 250523.2138067707 316693.4132075938, 250523.2138067707 316708.4132075938, 250538.2138067707 316708.4132075938))"
1122.0,250523.21380677065,316693.41320759384,250538.21380677065,316678.41320759384,41.0,18.0,1,"POLYGON ((250538.2138067707 316693.4132075938, 250538.2138067707 316678.4132075938, 250523.2138067707 316678.4132075938, 250523.2138067707 316693.4132075938, 250538.2138067707 316693.4132075938))"
1084.0,250523.21380677065,317263.41320759384,250538.21380677065,317248.41320759384,3.0,18.0,1,"POLYGON ((250538.2138067707 317263.4132075938, 250538.2138067707 317248.4132075938, 250523.2138067707 317248.4132075938, 250523.2138067707 317263.4132075938, 250538.2138067707 317263.4132075938))"
1085.0,250523.21380677065,317248.41320759384,250538.21380677065,317233.41320759384,4.0,18.0,1,"POLYGON ((250538.2138067707 317248.4132075938, 250538.2138067707 317233.4132075938, 250523.2138067707 317233.4132075938, 250523.2138067707 317248.4132075938, 250538.2138067707 317248.4132075938))"
1083.0,250523.21380677065,317278.41320759384,250538.21380677065,317263.41320759384,2.0,18.0,1,"POLYGON ((250538.2138067707 317278.4132075938, 250538.2138067707 317263.4132075938, 250523.2138067707 317263.4132075938, 250523.2138067707 317278.4132075938, 250538.2138067707 317278.4132075938))"
1086.0,250523.21380677065,317233.41320759384,250538.21380677065,317218.41320759384,5.0,18.0,1,"POLYGON ((250538.2138067707 317233.4132075938, 250538.2138067707 317218.4132075938, 250523.2138067707 317218.4132075938, 250523.2138067707 317233.4132075938, 250538.2138067707 317233.4132075938))"
1087.0,250523.21380677065,317218.41320759384,250538.21380677065,317203.41320759384,6.0,18.0,1,"POLYGON ((250538.2138067707 317218.4132075938, 250538.2138067707 317203.4132075938, 250523.2138067707 317203.4132075938, 250523.2138067707 317218.4132075938, 250538.2138067707 317218.4132075938))"
1070.0,250508.21380677065,316573.41320759384,250523.21380677065,316558.41320759384,49.0,17.0,1,"POLYGON ((250523.2138067707 316573.4132075938, 250523.2138067707 316558.4132075938, 250508.2138067707 316558.4132075938, 250508.2138067707 316573.4132075938, 250523.2138067707 316573.4132075938))"
1068.0,250508.21380677065,316603.41320759384,250523.21380677065,316588.41320759384,47.0,17.0,1,"POLYGON ((250523.2138067707 316603.4132075938, 250523.2138067707 316588.4132075938, 250508.2138067707 316588.4132075938, 250508.2138067707 316603.4132075938, 250523.2138067707 316603.4132075938))"
1069.0,250508.21380677065,316588.41320759384,250523.21380677065,316573.41320759384,48.0,17.0,1,"POLYGON ((250523.2138067707 316588.4132075938, 250523.2138067707 316573.4132075938, 250508.2138067707 316573.4132075938, 250508.2138067707 316588.4132075938, 250523.2138067707 316588.4132075938))"
1062.0,250508.21380677065,316693.41320759384,250523.21380677065,316678.41320759384,41.0,17.0,1,"POLYGON ((250523.2138067707 316693.4132075938, 250523.2138067707 316678.4132075938, 250508.2138067707 316678.4132075938, 250508.2138067707 316693.4132075938, 250523.2138067707 316693.4132075938))"
1063.0,250508.21380677065,316678.41320759384,250523.21380677065,316663.41320759384,42.0,17.0,1,"POLYGON ((250523.2138067707 316678.4132075938, 250523.2138067707 316663.4132075938, 250508.2138067707 316663.4132075938, 250508.2138067707 316678.4132075938, 250523.2138067707 316678.4132075938))"
1060.0,250508.21380677065,316723.41320759384,250523.21380677065,316708.41320759384,39.0,17.0,1,"POLYGON ((250523.2138067707 316723.4132075938, 250523.2138067707 316708.4132075938, 250508.2138067707 316708.4132075938, 250508.2138067707 316723.4132075938, 250523.2138067707 316723.4132075938))"
1061.0,250508.21380677065,316708.41320759384,250523.21380677065,316693.41320759384,40.0,17.0,1,"POLYGON ((250523.2138067707 316708.4132075938, 250523.2138067707 316693.4132075938, 250508.2138067707 316693.4132075938, 250508.2138067707 316708.4132075938, 250523.2138067707 316708.4132075938))"
1066.0,250508.21380677065,316633.41320759384,250523.21380677065,316618.41320759384,45.0,17.0,1,"POLYGON ((250523.2138067707 316633.4132075938, 250523.2138067707 316618.4132075938, 250508.2138067707 316618.4132075938, 250508.2138067707 316633.4132075938, 250523.2138067707 316633.4132075938))"
1067.0,250508.21380677065,316618.41320759384,250523.21380677065,316603.41320759384,46.0,17.0,1,"POLYGON ((250523.2138067707 316618.4132075938, 250523.2138067707 316603.4132075938, 250508.2138067707 316603.4132075938, 250508.2138067707 316618.4132075938, 250523.2138067707 316618.4132075938))"
1064.0,250508.21380677065,316663.41320759384,250523.21380677065,316648.41320759384,43.0,17.0,1,"POLYGON ((250523.2138067707 316663.4132075938, 250523.2138067707 316648.4132075938, 250508.2138067707 316648.4132075938, 250508.2138067707 316663.4132075938, 250523.2138067707 316663.4132075938))"
1065.0,250508.21380677065,316648.41320759384,250523.21380677065,316633.41320759384,44.0,17.0,1,"POLYGON ((250523.2138067707 316648.4132075938, 250523.2138067707 316633.4132075938, 250508.2138067707 316633.4132075938, 250508.2138067707 316648.4132075938, 250523.2138067707 316648.4132075938))"
1187.0,250538.21380677065,316618.41320759384,250553.21380677065,316603.41320759384,46.0,19.0,1,"POLYGON ((250553.2138067707 316618.4132075938, 250553.2138067707 316603.4132075938, 250538.2138067707 316603.4132075938, 250538.2138067707 316618.4132075938, 250553.2138067707 316618.4132075938))"
1188.0,250538.21380677065,316603.41320759384,250553.21380677065,316588.41320759384,47.0,19.0,1,"POLYGON ((250553.2138067707 316603.4132075938, 250553.2138067707 316588.4132075938, 250538.2138067707 316588.4132075938, 250538.2138067707 316603.4132075938, 250553.2138067707 316603.4132075938))"
1185.0,250538.21380677065,316648.41320759384,250553.21380677065,316633.41320759384,44.0,19.0,1,"POLYGON ((250553.2138067707 316648.4132075938, 250553.2138067707 316633.4132075938, 250538.2138067707 316633.4132075938, 250538.2138067707 316648.4132075938, 250553.2138067707 316648.4132075938))"
1186.0,250538.21380677065,316633.41320759384,250553.21380677065,316618.41320759384,45.0,19.0,1,"POLYGON ((250553.2138067707 316633.4132075938, 250553.2138067707 316618.4132075938, 250538.2138067707 316618.4132075938, 250538.2138067707 316633.4132075938, 250553.2138067707 316633.4132075938))"
1191.0,250538.21380677065,316558.41320759384,250553.21380677065,316543.41320759384,50.0,19.0,1,"POLYGON ((250553.2138067707 316558.4132075938, 250553.2138067707 316543.4132075938, 250538.2138067707 316543.4132075938, 250538.2138067707 316558.4132075938, 250553.2138067707 316558.4132075938))"
1192.0,250538.21380677065,316543.41320759384,250553.21380677065,316528.41320759384,51.0,19.0,1,"POLYGON ((250553.2138067707 316543.4132075938, 250553.2138067707 316528.4132075938, 250538.2138067707 316528.4132075938, 250538.2138067707 316543.4132075938, 250553.2138067707 316543.4132075938))"
1189.0,250538.21380677065,316588.41320759384,250553.21380677065,316573.41320759384,48.0,19.0,1,"POLYGON ((250553.2138067707 316588.4132075938, 250553.2138067707 316573.4132075938, 250538.2138067707 316573.4132075938, 250538.2138067707 316588.4132075938, 250553.2138067707 316588.4132075938))"
1190.0,250538.21380677065,316573.41320759384,250553.21380677065,316558.41320759384,49.0,19.0,1,"POLYGON ((250553.2138067707 316573.4132075938, 250553.2138067707 316558.4132075938, 250538.2138067707 316558.4132075938, 250538.2138067707 316573.4132075938, 250553.2138067707 316573.4132075938))"
253.0,250313.21380677065,317128.41320759384,250328.21380677065,317113.41320759384,12.0,4.0,1,"POLYGON ((250328.2138067707 317128.4132075938, 250328.2138067707 317113.4132075938, 250313.2138067707 317113.4132075938, 250313.2138067707 317128.4132075938, 250328.2138067707 317128.4132075938))"
254.0,250313.21380677065,317113.41320759384,250328.21380677065,317098.41320759384,13.0,4.0,1,"POLYGON ((250328.2138067707 317113.4132075938, 250328.2138067707 317098.4132075938, 250313.2138067707 317098.4132075938, 250313.2138067707 317113.4132075938, 250328.2138067707 317113.4132075938))"
1147.0,250538.21380677065,317218.41320759384,250553.21380677065,317203.41320759384,6.0,19.0,1,"POLYGON ((250553.2138067707 317218.4132075938, 250553.2138067707 317203.4132075938, 250538.2138067707 317203.4132075938, 250538.2138067707 317218.4132075938, 250553.2138067707 317218.4132075938))"
251.0,250313.21380677065,317158.41320759384,250328.21380677065,317143.41320759384,10.0,4.0,1,"POLYGON ((250328.2138067707 317158.4132075938, 250328.2138067707 317143.4132075938, 250313.2138067707 317143.4132075938, 250313.2138067707 317158.4132075938, 250328.2138067707 317158.4132075938))"
1148.0,250538.21380677065,317203.41320759384,250553.21380677065,317188.41320759384,7.0,19.0,1,"POLYGON ((250553.2138067707 317203.4132075938, 250553.2138067707 317188.4132075938, 250538.2138067707 317188.4132075938, 250538.2138067707 317203.4132075938, 250553.2138067707 317203.4132075938))"
1183.0,250538.21380677065,316678.41320759384,250553.21380677065,316663.41320759384,42.0,19.0,1,"POLYGON ((250553.2138067707 316678.4132075938, 250553.2138067707 316663.4132075938, 250538.2138067707 316663.4132075938, 250538.2138067707 316678.4132075938, 250553.2138067707 316678.4132075938))"
252.0,250313.21380677065,317143.41320759384,250328.21380677065,317128.41320759384,11.0,4.0,1,"POLYGON ((250328.2138067707 317143.4132075938, 250328.2138067707 317128.4132075938, 250313.2138067707 317128.4132075938, 250313.2138067707 317143.4132075938, 250328.2138067707 317143.4132075938))"
257.0,250313.21380677065,317068.41320759384,250328.21380677065,317053.41320759384,16.0,4.0,1,"POLYGON ((250328.2138067707 317068.4132075938, 250328.2138067707 317053.4132075938, 250313.2138067707 317053.4132075938, 250313.2138067707 317068.4132075938, 250328.2138067707 317068.4132075938))"
1184.0,250538.21380677065,316663.41320759384,250553.21380677065,316648.41320759384,43.0,19.0,1,"POLYGON ((250553.2138067707 316663.4132075938, 250553.2138067707 316648.4132075938, 250538.2138067707 316648.4132075938, 250538.2138067707 316663.4132075938, 250553.2138067707 316663.4132075938))"
258.0,250313.21380677065,317053.41320759384,250328.21380677065,317038.41320759384,17.0,4.0,1,"POLYGON ((250328.2138067707 317053.4132075938, 250328.2138067707 317038.4132075938, 250313.2138067707 317038.4132075938, 250313.2138067707 317053.4132075938, 250328.2138067707 317053.4132075938))"
255.0,250313.21380677065,317098.41320759384,250328.21380677065,317083.41320759384,14.0,4.0,1,"POLYGON ((250328.2138067707 317098.4132075938, 250328.2138067707 317083.4132075938, 250313.2138067707 317083.4132075938, 250313.2138067707 317098.4132075938, 250328.2138067707 317098.4132075938))"
1182.0,250538.21380677065,316693.41320759384,250553.21380677065,316678.41320759384,41.0,19.0,1,"POLYGON ((250553.2138067707 316693.4132075938, 250553.2138067707 316678.4132075938, 250538.2138067707 316678.4132075938, 250538.2138067707 316693.4132075938, 250553.2138067707 316693.4132075938))"
256.0,250313.21380677065,317083.41320759384,250328.21380677065,317068.41320759384,15.0,4.0,1,"POLYGON ((250328.2138067707 317083.4132075938, 250328.2138067707 317068.4132075938, 250313.2138067707 317068.4132075938, 250313.2138067707 317083.4132075938, 250328.2138067707 317083.4132075938))"
245.0,250313.21380677065,317248.41320759384,250328.21380677065,317233.41320759384,4.0,4.0,1,"POLYGON ((250328.2138067707 317248.4132075938, 250328.2138067707 317233.4132075938, 250313.2138067707 317233.4132075938, 250313.2138067707 317248.4132075938, 250328.2138067707 317248.4132075938))"
1133.0,250523.21380677065,316528.41320759384,250538.21380677065,316513.41320759384,52.0,18.0,1,"POLYGON ((250538.2138067707 316528.4132075938, 250538.2138067707 316513.4132075938, 250523.2138067707 316513.4132075938, 250523.2138067707 316528.4132075938, 250538.2138067707 316528.4132075938))"
246.0,250313.21380677065,317233.41320759384,250328.21380677065,317218.41320759384,5.0,4.0,1,"POLYGON ((250328.2138067707 317233.4132075938, 250328.2138067707 317218.4132075938, 250313.2138067707 317218.4132075938, 250313.2138067707 317233.4132075938, 250328.2138067707 317233.4132075938))"
1145.0,250538.21380677065,317248.41320759384,250553.21380677065,317233.41320759384,4.0,19.0,1,"POLYGON ((250553.2138067707 317248.4132075938, 250553.2138067707 317233.4132075938, 250538.2138067707 317233.4132075938, 250538.2138067707 317248.4132075938, 250553.2138067707 317248.4132075938))"
249.0,250313.21380677065,317188.41320759384,250328.21380677065,317173.41320759384,8.0,4.0,1,"POLYGON ((250328.2138067707 317188.4132075938, 250328.2138067707 317173.4132075938, 250313.2138067707 317173.4132075938, 250313.2138067707 317188.4132075938, 250328.2138067707 317188.4132075938))"
1146.0,250538.21380677065,317233.41320759384,250553.21380677065,317218.41320759384,5.0,19.0,1,"POLYGON ((250553.2138067707 317233.4132075938, 250553.2138067707 317218.4132075938, 250538.2138067707 317218.4132075938, 250538.2138067707 317233.4132075938, 250553.2138067707 317233.4132075938))"
250.0,250313.21380677065,317173.41320759384,250328.21380677065,317158.41320759384,9.0,4.0,1,"POLYGON ((250328.2138067707 317173.4132075938, 250328.2138067707 317158.4132075938, 250313.2138067707 317158.4132075938, 250313.2138067707 317173.4132075938, 250328.2138067707 317173.4132075938))"
1143.0,250538.21380677065,317278.41320759384,250553.21380677065,317263.41320759384,2.0,19.0,1,"POLYGON ((250553.2138067707 317278.4132075938, 250553.2138067707 317263.4132075938, 250538.2138067707 317263.4132075938, 250538.2138067707 317278.4132075938, 250553.2138067707 317278.4132075938))"
247.0,250313.21380677065,317218.41320759384,250328.21380677065,317203.41320759384,6.0,4.0,1,"POLYGON ((250328.2138067707 317218.4132075938, 250328.2138067707 317203.4132075938, 250313.2138067707 317203.4132075938, 250313.2138067707 317218.4132075938, 250328.2138067707 317218.4132075938))"
1144.0,250538.21380677065,317263.41320759384,250553.21380677065,317248.41320759384,3.0,19.0,1,"POLYGON ((250553.2138067707 317263.4132075938, 250553.2138067707 317248.4132075938, 250538.2138067707 317248.4132075938, 250538.2138067707 317263.4132075938, 250553.2138067707 317263.4132075938))"
1127.0,250523.21380677065,316618.41320759384,250538.21380677065,316603.41320759384,46.0,18.0,1,"POLYGON ((250538.2138067707 316618.4132075938, 250538.2138067707 316603.4132075938, 250523.2138067707 316603.4132075938, 250523.2138067707 316618.4132075938, 250538.2138067707 316618.4132075938))"
248.0,250313.21380677065,317203.41320759384,250328.21380677065,317188.41320759384,7.0,4.0,1,"POLYGON ((250328.2138067707 317203.4132075938, 250328.2138067707 317188.4132075938, 250313.2138067707 317188.4132075938, 250313.2138067707 317203.4132075938, 250328.2138067707 317203.4132075938))"
1128.0,250523.21380677065,316603.41320759384,250538.21380677065,316588.41320759384,47.0,18.0,1,"POLYGON ((250538.2138067707 316603.4132075938, 250538.2138067707 316588.4132075938, 250523.2138067707 316588.4132075938, 250523.2138067707 316603.4132075938, 250538.2138067707 316603.4132075938))"
1125.0,250523.21380677065,316648.41320759384,250538.21380677065,316633.41320759384,44.0,18.0,1,"POLYGON ((250538.2138067707 316648.4132075938, 250538.2138067707 316633.4132075938, 250523.2138067707 316633.4132075938, 250523.2138067707 316648.4132075938, 250538.2138067707 316648.4132075938))"
193.0,250298.21380677065,317128.41320759384,250313.21380677065,317113.41320759384,12.0,3.0,1,"POLYGON ((250313.2138067707 317128.4132075938, 250313.2138067707 317113.4132075938, 250300.4301816692 317113.4132075938, 250299.7853270625 317114.8529816167, 250298.5786089235 317117.5472375239, 250298.52750254 317126.3632110375, 250298.2138067707 317126.5370134016, 250298.2138067707 317128.4132075938, 250313.2138067707 317128.4132075938))"
1126.0,250523.21380677065,316633.41320759384,250538.21380677065,316618.41320759384,45.0,18.0,1,"POLYGON ((250538.2138067707 316633.4132075938, 250538.2138067707 316618.4132075938, 250523.2138067707 316618.4132075938, 250523.2138067707 316633.4132075938, 250538.2138067707 316633.4132075938))"
194.0,250298.21380677065,317113.41320759384,250313.21380677065,317098.41320759384,13.0,3.0,1,"POLYGON ((250313.2138067707 317113.4132075938, 250313.2138067707 317098.4132075938, 250300.882931322 317098.4132075938, 250302.5170690539 317108.7537910147, 250300.4301816692 317113.4132075938, 250313.2138067707 317113.4132075938))"
1131.0,250523.21380677065,316558.41320759384,250538.21380677065,316543.41320759384,50.0,18.0,1,"POLYGON ((250538.2138067707 316558.4132075938, 250538.2138067707 316543.4132075938, 250523.2138067707 316543.4132075938, 250523.2138067707 316558.4132075938, 250538.2138067707 316558.4132075938))"
